-110 -110 7.0807341827357
110 -110 -7.0807341827357
110 110 7.0807341827357
-110 110 -7.0807341827357
-90 -100 6.5914686607076
-80 -100 6.0363433626716
-70 -100 5.4209049171057
-60 -100 4.7513025815209
-50 -100 4.0342268011133
-40 -100 3.2768423600472
-30 -100 2.4867167932995
-20 -100 1.6717447743525
-10 -100 0.84006923422544
0 -100 -0
10 -100 -0.84006923422544
20 -100 -1.6717447743525
30 -100 -2.4867167932995
40 -100 -3.2768423600472
50 -100 -4.0342268011133
60 -100 -4.7513025815209
70 -100 -5.4209049171057
80 -100 -6.0363433626716
90 -100 -6.5914686607076
-100 -90 6.5914686607076
-90 -90 6.1360104734654
-80 -90 5.6192432978678
-70 -90 5.0463305007127
-60 -90 4.4229964372895
-50 -90 3.7554692555132
-40 -90 3.0504186663289
-30 -90 2.314889302165
-20 -90 1.5562303292946
-10 -90 0.78202201739513
0 -90 -0
10 -90 -0.78202201739513
20 -90 -1.5562303292946
30 -90 -2.314889302165
40 -90 -3.0504186663289
50 -90 -3.7554692555132
60 -90 -4.4229964372895
70 -90 -5.0463305007127
80 -90 -5.6192432978678
90 -90 -6.1360104734654
100 -90 -6.5914686607076
-100 -80 6.0363433626716
-90 -80 5.6192432978678
-80 -80 5.1459976115064
-70 -80 4.6213348180516
-60 -80 4.050497174705
-50 -80 3.4391883025051
-40 -80 2.7935161976311
-30 -80 2.119932202324
-20 -80 1.4251665452077
-10 -80 0.71616109506912
0 -80 -0
10 -80 -0.71616109506912
20 -80 -1.4251665452077
30 -80 -2.119932202324
40 -80 -2.7935161976311
50 -80 -3.4391883025051
60 -80 -4.050497174705
70 -80 -4.6213348180516
80 -80 -5.1459976115064
90 -80 -5.6192432978678
100 -80 -6.0363433626716
-100 -70 5.4209049171057
-90 -70 5.0463305007127
-80 -70 4.6213348180516
-70 -70 4.1501642854988
-60 -70 3.6375266832672
-50 -70 3.0885441168228
-40 -70 2.5087018385001
-30 -70 1.9037934406737
-20 -70 1.2798629680985
-10 -70 0.64314452781256
0 -70 -0
10 -70 -0.64314452781256
20 -70 -1.2798629680985
30 -70 -1.9037934406737
40 -70 -2.5087018385001
50 -70 -3.0885441168228
60 -70 -3.6375266832672
70 -70 -4.1501642854988
80 -70 -4.6213348180516
90 -70 -5.0463305007127
100 -70 -5.4209049171057
-100 -60 4.7513025815209
-90 -60 4.4229964372895
-80 -60 4.050497174705
-70 -60 3.6375266832672
-60 -60 3.1882112276166
-50 -60 2.7070402192622
-40 -60 2.1988213598655
-30 -60 1.6686326042747
-20 -60 1.1217714232786
-10 -60 0.56370187302942
0 -60 -0
10 -60 -0.56370187302942
20 -60 -1.1217714232786
30 -60 -1.6686326042747
40 -60 -2.1988213598655
50 -60 -2.7070402192622
60 -60 -3.1882112276166
70 -60 -3.6375266832672
80 -60 -4.050497174705
90 -60 -4.4229964372895
100 -60 -4.7513025815209
-100 -50 4.0342268011133
-90 -50 3.7554692555132
-80 -50 3.4391883025051
-70 -50 3.0885441168228
-60 -50 2.7070402192622
-50 -50 2.2984884706593
-40 -50 1.8669709850368
-30 -50 1.4167993424704
-20 -50 0.95247150920559
-10 -50 0.47862689546603
0 -50 -0
10 -50 -0.47862689546603
20 -50 -0.95247150920559
30 -50 -1.4167993424704
40 -50 -1.8669709850368
50 -50 -2.2984884706593
60 -50 -2.7070402192622
70 -50 -3.0885441168228
80 -50 -3.4391883025051
90 -50 -3.7554692555132
100 -50 -4.0342268011133
-100 -40 3.2768423600472
-90 -40 3.0504186663289
-80 -40 2.7935161976311
-70 -40 2.5087018385001
-60 -40 2.1988213598655
-50 -40 1.8669709850368
-40 -40 1.5164664532642
-30 -40 1.1508098899677
-20 -40 0.77365481465782
-10 -40 0.38876963617617
0 -40 -0
10 -40 -0.38876963617617
20 -40 -0.77365481465782
30 -40 -1.1508098899677
40 -40 -1.5164664532642
50 -40 -1.8669709850368
60 -40 -2.1988213598655
70 -40 -2.5087018385001
80 -40 -2.7935161976311
90 -40 -3.0504186663289
100 -40 -3.2768423600472
-100 -30 2.4867167932995
-90 -30 2.314889302165
-80 -30 2.119932202324
-70 -30 1.9037934406737
-60 -30 1.6686326042747
-50 -30 1.4167993424704
-40 -30 1.1508098899677
-30 -30 0.87332192545161
-20 -30 0.58710801693827
-10 -30 0.29502791919178
0 -30 -0
10 -30 -0.29502791919178
20 -30 -0.58710801693827
30 -30 -0.87332192545161
40 -30 -1.1508098899677
50 -30 -1.4167993424704
60 -30 -1.6686326042747
70 -30 -1.9037934406737
80 -30 -2.119932202324
90 -30 -2.314889302165
100 -30 -2.4867167932995
-100 -20 1.6717447743525
-90 -20 1.5562303292946
-80 -20 1.4251665452077
-70 -20 1.2798629680985
-60 -20 1.1217714232786
-50 -20 0.95247150920559
-40 -20 0.77365481465782
-30 -20 0.58710801693827
-20 -20 0.39469502998557
-10 -20 0.1983383807621
0 -20 -0
10 -20 -0.1983383807621
20 -20 -0.39469502998557
30 -20 -0.58710801693827
40 -20 -0.77365481465782
50 -20 -0.95247150920559
60 -20 -1.1217714232786
70 -20 -1.2798629680985
80 -20 -1.4251665452077
90 -20 -1.5562303292946
100 -20 -1.6717447743525
-100 -10 0.84006923422544
-90 -10 0.78202201739513
-80 -10 0.71616109506912
-70 -10 0.64314452781256
-60 -10 0.56370187302942
-50 -10 0.47862689546603
-40 -10 0.38876963617617
-30 -10 0.29502791919178
-20 -10 0.1983383807621
-10 -10 0.099667110793792
0 -10 -0
10 -10 -0.099667110793792
20 -10 -0.1983383807621
30 -10 -0.29502791919178
40 -10 -0.38876963617617
50 -10 -0.47862689546603
60 -10 -0.56370187302942
70 -10 -0.64314452781256
80 -10 -0.71616109506912
90 -10 -0.78202201739513
100 -10 -0.84006923422544
-100 0 -0
-90 0 -0
-80 0 -0
-70 0 -0
-60 0 -0
-50 0 -0
-40 0 -0
-30 0 -0
-20 0 -0
-10 0 -0
0 0 0
10 0 0
20 0 0
30 0 0
40 0 0
50 0 0
60 0 0
70 0 0
80 0 0
90 0 0
100 0 0
-100 10 -0.84006923422544
-90 10 -0.78202201739513
-80 10 -0.71616109506912
-70 10 -0.64314452781256
-60 10 -0.56370187302942
-50 10 -0.47862689546603
-40 10 -0.38876963617617
-30 10 -0.29502791919178
-20 10 -0.1983383807621
-10 10 -0.099667110793792
0 10 0
10 10 0.099667110793792
20 10 0.1983383807621
30 10 0.29502791919178
40 10 0.38876963617617
50 10 0.47862689546603
60 10 0.56370187302942
70 10 0.64314452781256
80 10 0.71616109506912
90 10 0.78202201739513
100 10 0.84006923422544
-100 20 -1.6717447743525
-90 20 -1.5562303292946
-80 20 -1.4251665452077
-70 20 -1.2798629680985
-60 20 -1.1217714232786
-50 20 -0.95247150920559
-40 20 -0.77365481465782
-30 20 -0.58710801693827
-20 20 -0.39469502998557
-10 20 -0.1983383807621
0 20 0
10 20 0.1983383807621
20 20 0.39469502998557
30 20 0.58710801693827
40 20 0.77365481465782
50 20 0.95247150920559
60 20 1.1217714232786
70 20 1.2798629680985
80 20 1.4251665452077
90 20 1.5562303292946
100 20 1.6717447743525
-100 30 -2.4867167932995
-90 30 -2.314889302165
-80 30 -2.119932202324
-70 30 -1.9037934406737
-60 30 -1.6686326042747
-50 30 -1.4167993424704
-40 30 -1.1508098899677
-30 30 -0.87332192545161
-20 30 -0.58710801693827
-10 30 -0.29502791919178
0 30 0
10 30 0.29502791919178
20 30 0.58710801693827
30 30 0.87332192545161
40 30 1.1508098899677
50 30 1.4167993424704
60 30 1.6686326042747
70 30 1.9037934406737
80 30 2.119932202324
90 30 2.314889302165
100 30 2.4867167932995
-100 40 -3.2768423600472
-90 40 -3.0504186663289
-80 40 -2.7935161976311
-70 40 -2.5087018385001
-60 40 -2.1988213598655
-50 40 -1.8669709850368
-40 40 -1.5164664532642
-30 40 -1.1508098899677
-20 40 -0.77365481465782
-10 40 -0.38876963617617
0 40 0
10 40 0.38876963617617
20 40 0.77365481465782
30 40 1.1508098899677
40 40 1.5164664532642
50 40 1.8669709850368
60 40 2.1988213598655
70 40 2.5087018385001
80 40 2.7935161976311
90 40 3.0504186663289
100 40 3.2768423600472
-100 50 -4.0342268011133
-90 50 -3.7554692555132
-80 50 -3.4391883025051
-70 50 -3.0885441168228
-60 50 -2.7070402192622
-50 50 -2.2984884706593
-40 50 -1.8669709850368
-30 50 -1.4167993424704
-20 50 -0.95247150920559
-10 50 -0.47862689546603
0 50 0
10 50 0.47862689546603
20 50 0.95247150920559
30 50 1.4167993424704
40 50 1.8669709850368
50 50 2.2984884706593
60 50 2.7070402192622
70 50 3.0885441168228
80 50 3.4391883025051
90 50 3.7554692555132
100 50 4.0342268011133
-100 60 -4.7513025815209
-90 60 -4.4229964372895
-80 60 -4.050497174705
-70 60 -3.6375266832672
-60 60 -3.1882112276166
-50 60 -2.7070402192622
-40 60 -2.1988213598655
-30 60 -1.6686326042747
-20 60 -1.1217714232786
-10 60 -0.56370187302942
0 60 0
10 60 0.56370187302942
20 60 1.1217714232786
30 60 1.6686326042747
40 60 2.1988213598655
50 60 2.7070402192622
60 60 3.1882112276166
70 60 3.6375266832672
80 60 4.050497174705
90 60 4.4229964372895
100 60 4.7513025815209
-100 70 -5.4209049171057
-90 70 -5.0463305007127
-80 70 -4.6213348180516
-70 70 -4.1501642854988
-60 70 -3.6375266832672
-50 70 -3.0885441168228
-40 70 -2.5087018385001
-30 70 -1.9037934406737
-20 70 -1.2798629680985
-10 70 -0.64314452781256
0 70 0
10 70 0.64314452781256
20 70 1.2798629680985
30 70 1.9037934406737
40 70 2.5087018385001
50 70 3.0885441168228
60 70 3.6375266832672
70 70 4.1501642854988
80 70 4.6213348180516
90 70 5.0463305007127
100 70 5.4209049171057
-100 80 -6.0363433626716
-90 80 -5.6192432978678
-80 80 -5.1459976115064
-70 80 -4.6213348180516
-60 80 -4.050497174705
-50 80 -3.4391883025051
-40 80 -2.7935161976311
-30 80 -2.119932202324
-20 80 -1.4251665452077
-10 80 -0.71616109506912
0 80 0
10 80 0.71616109506912
20 80 1.4251665452077
30 80 2.119932202324
40 80 2.7935161976311
50 80 3.4391883025051
60 80 4.050497174705
70 80 4.6213348180516
80 80 5.1459976115064
90 80 5.6192432978678
100 80 6.0363433626716
-100 90 -6.5914686607076
-90 90 -6.1360104734654
-80 90 -5.6192432978678
-70 90 -5.0463305007127
-60 90 -4.4229964372895
-50 90 -3.7554692555132
-40 90 -3.0504186663289
-30 90 -2.314889302165
-20 90 -1.5562303292946
-10 90 -0.78202201739513
0 90 0
10 90 0.78202201739513
20 90 1.5562303292946
30 90 2.314889302165
40 90 3.0504186663289
50 90 3.7554692555132
60 90 4.4229964372895
70 90 5.0463305007127
80 90 5.6192432978678
90 90 6.1360104734654
100 90 6.5914686607076
-90 100 -6.5914686607076
-80 100 -6.0363433626716
-70 100 -5.4209049171057
-60 100 -4.7513025815209
-50 100 -4.0342268011133
-40 100 -3.2768423600472
-30 100 -2.4867167932995
-20 100 -1.6717447743525
-10 100 -0.84006923422544
0 100 0
10 100 0.84006923422544
20 100 1.6717447743525
30 100 2.4867167932995
40 100 3.2768423600472
50 100 4.0342268011133
60 100 4.7513025815209
70 100 5.4209049171057
80 100 6.0363433626716
90 100 6.5914686607076
